Detection Date,Latitude,Longitude,Lab Status
546,47.606109000000004,-122.195167,2
546,47.448703,-118.421576,0
546,47.398594,-120.31133200000001,0
546,47.44554,-120.27917,0
546,47.859906,-122.15262299999999,0
546,45.744156,-122.65698200000001,2
546,47.471996000000004,-122.19332800000001,2
546,48.426421000000005,-122.36151399999999,2
546,48.07461,-123.38107,2
546,45.911392,-121.042423,0
546,48.847559999999994,-122.59351000000001,0
546,47.592845000000004,-122.695178,0
546,45.749151,-120.200088,0
546,47.770334000000005,-122.34823700000001,0
546,46.60448,-120.50721000000001,2
546,47.29607,-122.631662,0
546,48.08441,-122.8575,0
546,47.034729,-122.92376200000001,2
546,47.61034,-119.29146999999999,0
546,45.63221,-122.67156000000001,2
546,47.446999999999996,-120.26912,2
546,47.33113,-118.68552,2
546,47.938283,-118.226001,0
546,45.637826000000004,-122.568858,2
546,47.978772,-118.348858,2
546,47.161465,-122.02968500000001,0
546,47.716306,-122.18934099999998,2
546,46.654846,-120.726252,2
546,47.317690999999996,-122.4274,0
546,46.647086,-117.220249,0
546,47.299772999999995,-122.371256,0
546,48.61315,-117.547026,2
546,48.058775,-117.636524,0
547,47.23975,-119.40148,0
547,47.674712,-122.250479,2
547,47.675459000000004,-122.250378,2
547,47.837246,-120.05266499999999,2
547,48.40315,-122.64748999999999,0
547,47.855443,-121.95554399999999,2
547,47.16793,-122.19049199999999,0
547,47.933479999999996,-119.03591000000002,2
547,47.739142,-121.991122,2
547,46.58051,-118.21463,2
547,47.674712,-122.250479,2
547,46.28859,-119.288504,2
547,47.525591,-120.46922099999999,0
547,47.48193,-122.23580700000001,2
547,46.498939,-117.065335,0
547,47.042832000000004,-122.34246499999999,0
547,47.809482,-119.972907,2
547,49.001321000000004,-122.74341799999999,2
547,47.921554,-118.616468,2
547,47.429885,-120.334748,2
547,47.851588,-120.11943600000001,2
547,47.269653999999996,-122.49751299999998,0
547,47.156079999999996,-122.10943799999998,0
547,47.950140000000005,-124.38543,0
547,46.412394,-117.57695600000001,0
547,47.62984,-120.68945,2
547,47.540496999999995,-120.281752,0
547,48.01341,-119.60936000000001,2
547,46.744978,-120.754222,0
547,48.01341,-119.60936000000001,0
547,48.862239,-122.59526000000001,0
547,47.809753,-119.97236699999999,2
547,47.85156,-120.120632,2
547,48.014829,-122.780252,2
547,46.608695000000004,-120.433544,2
547,47.450891999999996,-119.25388400000001,0
547,47.62984,-120.68945,2
547,47.399827,-122.18328600000001,0
547,48.413213,-122.32134199999999,2
547,48.891428000000005,-122.40331699999999,2
547,47.418821,-120.249482,0
547,47.648854,-122.402014,0
547,47.681275,-122.205025,0
547,47.63898,-122.39303000000001,2
547,47.944798,-122.067816,2
547,47.548196000000004,-122.36306599999999,2
547,47.818201,-122.190573,2
547,47.688109999999995,-122.394001,2
547,47.694259,-122.395109,2
547,47.935333,-118.93750700000001,2
547,47.269652,-122.49753,2
547,47.64985,-117.2399,2
547,47.820127,-122.142269,2
547,48.94811,-122.741725,2
547,47.17964,-119.33367,0
547,47.17964,-119.33367,2
547,47.9943,-120.39953,0
547,47.17964,-119.33367,0
547,47.006838,-122.67766100000001,2
548,47.448040999999996,-121.77014399999999,2
548,47.127385,-119.273195,0
548,46.339268,-118.1065,0
548,47.547024,-122.361825,2
548,48.06114,-122.1769,0
548,47.424198,-120.33641599999999,2
548,47.057074,-122.69303500000001,2
548,47.4176,-120.28674,0
548,48.900276,-122.588898,2
548,47.710791,-122.287578,2
548,47.503333000000005,-122.192205,0
548,48.968728999999996,-122.4231,2
548,47.96329,-122.00144399999999,2
548,47.541045000000004,-122.28083000000001,2
548,47.441921,-121.747525,0
548,47.142846999999996,-122.276242,2
548,45.650144,-122.58816100000001,2
548,48.755142,-121.547628,2
548,47.228229999999996,-122.554731,2
548,47.521678,-122.384479,0
548,47.40703,-120.31743,2
548,47.54847,-122.212745,2
548,45.628904999999996,-121.143227,2
548,46.3943,-117.020025,0
548,47.80406,-117.58631000000001,2
548,45.826506,-120.828741,0
548,45.72826,-120.65228,2
548,47.670778000000006,-117.46343200000001,2
548,47.400596,-120.338505,2
548,47.454240000000006,-120.28131,0
548,47.71864,-122.28782,0
548,48.316142,-122.52923200000001,0
548,47.670783,-117.463435,0
548,45.595938000000004,-122.436945,0
548,47.771173,-122.18885700000001,0
548,47.181255,-122.525627,0
548,47.592183,-119.378693,2
548,47.975096,-122.349975,0
548,48.01341,-119.60936000000001,2
548,47.670787,-117.463415,2
548,46.411076,-117.051781,2
549,47.25513,-122.44163999999999,0
549,47.499503000000004,-122.120787,0
549,47.321185,-122.277472,2
549,47.67132,-122.29986000000001,2
549,47.980464000000005,-122.07905900000002,2
549,47.53983,-120.285142,2
549,47.513814,-122.20373700000002,2
549,47.93393,-122.79869,2
549,48.983827000000005,-123.063627,2
549,48.01341,-119.60936000000001,2
549,47.609557,-122.170744,2
549,47.554662,-122.143817,0
549,47.235128,-122.356223,0
549,47.335563,-122.62678999999999,0
549,47.213039,-122.55433799999999,0
549,47.093771000000004,-122.62425400000001,0
549,46.946987,-120.20929299999999,2
549,46.029513,-118.32624799999999,0
549,47.66133,-122.319985,0
549,46.21092,-119.99853999999999,0
549,47.006621,-122.316708,0
549,47.253778000000004,-122.468074,2
549,47.512456,-122.329903,2
549,47.663799,-122.341669,0
549,47.8408,-120.0168,0
549,45.579229999999995,-122.35341000000001,0
549,45.883069,-122.39713799999998,2
549,48.970249,-122.790031,2
549,47.802507,-122.264496,0
549,47.178671,-122.26111999999999,0
549,47.595024,-119.359001,0
549,47.000873999999996,-122.245977,0
549,47.425837,-120.307675,0
549,47.284392,-122.50403600000001,0
549,47.299062,-122.88225,0
549,47.40703,-120.31743,0
550,47.631248,-122.317472,2
550,47.970086,-122.10333200000001,2
550,47.029327,-123.386475,2
550,47.41494,-120.30521999999999,0
550,47.594590000000004,-119.36531000000001,2
550,47.513425,-122.36320500000001,0
550,47.193861,-122.16846899999999,0
550,48.393377,-118.033973,2
550,47.326775,-122.208701,0
550,47.784815,-122.3073,0
550,48.464006,-123.037857,2
550,46.87161,-117.365048,0
550,48.416043,-117.84125800000001,2
550,47.293262,-122.511728,0
550,46.65404,-120.53113,2
550,47.569010999999996,-122.00155600000001,0
550,47.933479999999996,-119.03591000000002,2
550,47.476934,-122.28932900000001,2
550,47.164724,-119.23916299999999,0
550,47.163115000000005,-119.857096,0
550,47.62984,-120.68945,0
550,46.65404,-120.53113,0
551,48.488673999999996,-122.481909,2
551,46.22303,-119.26981599999999,0
551,47.62984,-120.68945,2
551,47.053307000000004,-122.751952,0
551,47.138639000000005,-122.42451499999999,2
551,47.42423,-120.34626999999999,0
551,47.846338,-118.343708,2
551,47.481039,-122.01268200000001,0
551,47.7447,-122.0792,2
551,47.59796,-120.65801,0
551,47.493894,-121.77596100000001,0
551,46.542959,-120.520372,0
551,45.6253,-122.57736000000001,2
551,47.730553,-122.219553,2
551,46.004571,-122.84728600000001,2
551,46.321028000000005,-119.26782,0
551,48.16095,-122.52167,0
551,47.83542,-120.04902,2
551,46.413990000000005,-117.05521,0
551,47.577987,-122.41350200000001,0
551,47.816974,-117.35893999999999,0
551,48.417223,-122.31546200000001,2
551,47.427991,-122.22605800000001,2
551,47.55115,-122.2668,0
551,47.344326,-122.18834299999999,0
551,47.444511,-122.329035,0
551,47.624935,-122.316911,0
551,47.51204,-122.49987,0
551,48.130045,-119.862108,2
552,47.56666,-121.89413300000001,0
552,48.41147,-119.52996499999999,0
552,47.032431,-122.89520700000001,2
552,47.916109999999996,-122.004125,2
552,49.047752,-123.88330400000001,0
552,47.555527000000005,-122.36226599999999,2
552,47.70877,-122.89017,2
552,46.568078,-117.12759399999999,0
552,47.636072999999996,-122.368449,2
552,48.987131,-122.778516,2
552,47.642375,-122.373341,2
552,47.642375,-122.373341,2
552,48.074098,-123.34761499999999,0
552,47.156797999999995,-122.185243,0
552,47.73628,-122.64681999999999,0
552,45.866091,-122.704637,2
552,48.937,-122.464345,0
552,47.84564,-118.33006,2
552,47.639559999999996,-122.4013,0
552,46.570752,-117.128197,0
552,47.04652,-122.90328999999998,0
552,46.540359,-117.08748700000001,0
552,47.570409000000005,-122.14278200000001,2
552,47.717065999999996,-122.368398,2
552,47.985632,-122.210191,2
552,47.61515,-121.95663400000001,0
552,47.884965,-122.185653,0
552,47.835074,-117.42359499999999,0
552,47.837340000000005,-120.05384,0
552,47.304111999999996,-122.437149,2
552,46.781981,-118.53146100000001,0
552,47.330246,-118.692146,0
552,47.499665,-122.313162,0
552,45.822194,-120.82269699999999,0
552,47.642375,-122.373341,2
552,48.31454,-122.230804,0
553,47.925157,-120.99706699999999,2
553,47.55422,-122.00285,0
553,47.223953,-122.97564399999999,2
553,48.082057,-122.321592,0
553,47.310598999999996,-118.68961000000002,2
553,46.365369,-122.638372,2
553,47.127385,-119.273195,2
553,47.61233,-119.28817,2
553,47.568855,-119.44813700000002,0
553,47.68845,-122.165148,0
553,46.60122,-121.58898,0
553,48.985448,-122.778977,0
553,46.600525,-120.592027,0
553,47.6653,-122.20711000000001,0
553,47.564137,-122.586717,2
553,47.079786999999996,-122.935933,2
553,47.422445,-120.38745,0
553,47.878239,-122.203671,2
553,47.84572,-118.34313,0
553,47.887567,-122.52023700000001,2
553,46.55621,-120.39197,0
553,47.61015,-117.266586,0
553,47.669661,-122.367222,2
553,47.571087,-122.372616,2
553,47.67858,-122.13158,0
553,46.71459,-122.95126,0
553,46.65404,-120.53113,0
553,47.62984,-120.68945,2
553,47.333974,-118.687852,0
553,46.986424,-122.819584,0
553,46.819291,-119.16521499999999,2
553,47.020014,-122.891195,0
553,47.003366,-122.671348,0
553,48.014790000000005,-122.06411000000001,0
553,47.69402,-117.392848,2
553,48.111661,-122.16190700000001,0
553,45.803163,-122.498549,2
553,46.925731,-122.425643,2
553,47.810005,-119.97260800000001,0
553,47.553768,-122.546026,2
553,48.34871,-122.40016000000001,0
553,45.74955,-120.20116000000002,0
553,47.916109000000006,-122.241322,0
554,47.097590000000004,-122.20218,0
554,47.728543,-122.26049499999999,2
554,47.069293,-122.99226599999999,0
554,47.630934,-122.367324,0
554,45.67046,-120.83142,0
554,47.935806,-122.23270900000001,0
554,48.083709999999996,-122.38078999999999,2
554,47.492430999999996,-122.02452,0
554,47.643995000000004,-117.47077900000001,0
554,47.692463000000004,-119.10948400000001,2
554,48.770161,-122.489015,2
554,47.163363000000004,-122.34316100000001,0
554,47.682439,-122.09473700000001,2
554,46.757624,-122.067633,0
554,47.53815,-120.28128000000001,0
554,47.573398,-122.413604,2
554,45.98977,-122.53663999999999,0
554,47.427622,-122.107293,0
554,48.807411,-122.410646,2
554,47.237882,-122.56258700000001,0
554,47.769095,-122.34077099999999,0
554,47.5301,-122.03438999999999,0
554,47.478852,-122.115197,2
554,47.554893,-122.16105900000001,2
554,47.822451,-122.335536,2
554,47.068303,-122.41496299999999,2
554,47.068257,-122.41479,0
554,47.548567,-122.05603,2
554,45.663808,-120.97612600000001,2
554,46.286093,-119.345598,0
554,47.398434,-122.30126499999999,2
554,48.268855,-121.599567,2
554,46.201890999999996,-119.78376899999999,0
554,47.525956,-122.379742,0
554,47.85326,-122.15218600000001,0
554,48.519063,-121.93033,0
554,47.024694000000004,-117.21536699999999,0
554,48.053067,-122.186399,0
554,47.933129,-122.293699,0
554,47.646971,-117.58509,0
554,47.610611,-119.291253,2
554,47.846363000000004,-118.34371399999999,0
554,46.695014,-120.74393400000001,0
554,47.425179,-120.305723,0
554,47.344834000000006,-122.27548300000001,2
554,47.836278,-120.05348700000002,0
554,47.38071,-122.02141,2
554,47.199505,-122.53450500000001,2
555,47.320198,-122.221554,0
555,47.62117,-122.008875,2
555,46.504579,-120.480677,0
555,47.953659,-122.215721,2
555,48.137665999999996,-122.268248,0
555,47.653379,-122.387927,0
555,47.684225,-117.459681,0
555,47.318670000000004,-119.55125,0
555,47.567083000000004,-122.364952,2
555,46.187395,-119.14533,0
555,47.445464,-120.26760700000001,0
555,46.25678,-119.33094299999999,2
555,47.29865,-122.33253799999999,2
555,48.858854,-122.61171499999999,2
555,45.623707,-122.59238300000001,2
555,45.623707,-122.59238300000001,2
555,47.692738,-119.109591,0
555,45.63221,-122.67156000000001,2
555,47.53867,-122.21171899999999,2
555,47.057771,-122.692725,2
555,47.613523,-122.28743600000001,0
555,47.093389,-122.333432,0
555,46.780443,-120.863553,0
555,47.272976,-122.350815,2
555,47.818003000000004,-122.189047,2
555,47.78245,-122.38463999999999,0
556,47.65297,-118.14258999999998,0
556,47.767688,-122.263346,2
556,47.675545,-122.20031999999999,2
556,48.75235,-122.47122,2
556,45.683554,-122.57403400000001,2
556,47.671975,-122.39738899999999,0
556,47.594590000000004,-119.36531000000001,2
556,47.191427000000004,-122.23694499999999,0
556,46.7127,-117.17721,0
556,47.15096,-122.082851,0
556,48.551615000000005,-120.19061699999999,2
556,47.33269,-118.69091999999999,0
556,48.124179999999996,-123.61325,2
556,47.31709,-119.54556000000001,2
556,47.48617,-122.20618700000001,2
556,45.762781,-122.661018,2
556,47.987712,-122.180778,2
556,47.509668,-122.26052299999999,0
556,48.116084,-122.340956,2
556,45.608319,-122.51641399999998,0
556,46.626106,-119.65063,0
556,47.352075,-122.268009,0
556,47.696376,-122.32051899999999,0
556,47.58082,-122.15178,2
556,48.747658,-122.40881,2
556,47.74778,-122.13520700000001,2
556,47.748567,-122.135609,0
556,48.954759,-122.44513500000001,0
556,47.693445000000004,-117.4336,0
556,48.572882,-121.767321,0
556,47.052299,-122.919486,0
556,48.186544,-122.13238100000001,2
556,47.436729,-122.33013500000001,0
556,48.551876,-120.190794,2
556,48.781786,-118.563347,2
556,45.762947,-122.661533,2
556,47.075689000000004,-120.02966200000002,0
556,47.554347,-122.391449,0
556,48.74463,-122.482841,2
556,46.577096999999995,-120.70358700000001,2
556,46.414658,-117.19046599999999,0
556,47.4176,-120.28674,2
556,47.159873,-122.33153600000001,0
556,46.99693,-122.9841,2
556,47.710574,-118.939676,2
556,45.83987,-119.70238,0
556,47.757106,-119.29688700000001,0
556,47.9852,-122.11391599999999,0
556,47.418616,-120.258071,0
556,47.526083,-122.315427,2
556,48.186544,-122.13238100000001,2
556,47.099289,-122.39946699999999,2
557,47.57893,-122.616358,2
557,47.379108,-122.276375,2
557,46.48904,-122.38288,2
557,48.066078000000005,-122.165939,2
557,47.697016,-122.35976799999999,2
557,47.542937,-122.386423,2
557,47.704183,-120.19507,0
557,47.621681,-117.39756100000001,2
557,47.83616,-120.01641000000001,0
557,47.589633,-122.38105300000001,0
557,48.706481,-122.505053,0
557,47.71045,-122.17243,2
557,47.529594,-122.37903899999999,0
557,47.089529999999996,-117.1628,0
557,48.879151,-122.49788400000001,2
557,45.843057,-122.40789699999999,2
557,47.200261,-117.51781000000001,0
557,47.191959999999995,-122.551612,0
557,47.381713,-121.978853,2
557,46.385985,-117.070725,2
557,47.337778,-122.350756,2
557,47.288939,-122.551911,0
557,47.323449,-122.583545,2
557,45.662256,-122.62476399999998,2
557,47.329541,-122.66605600000001,0
557,47.67858,-122.13158,0
557,47.669903999999995,-119.105042,2
557,47.171597,-122.58464099999999,0
557,45.758539,-120.467877,2
557,47.5231,-121.93925,2
557,47.766247,-122.22287800000001,0
557,47.671651000000004,-122.384529,2
557,47.706285,-122.30953999999998,2
557,47.524663000000004,-122.034002,2
557,48.966937,-122.704853,0
557,47.525856,-122.690221,2
557,46.734111,-121.969522,0
557,47.67418,-122.36399999999999,2
557,47.720532,-122.371302,2
557,48.707770000000004,-122.50719,2
557,48.603081,-118.123295,2
557,47.695468,-117.275888,0
557,47.808966,-119.97263500000001,2
557,47.588091,-119.339399,2
557,47.041996999999995,-122.876658,0
557,46.21555,-119.74341000000001,0
557,47.14699,-122.56047,0
557,47.275425,-122.659747,2
557,47.515840000000004,-122.611352,0
557,45.64615,-122.519636,2
557,48.163070000000005,-122.47,0
557,47.189386,-122.44636100000001,2
557,47.905552,-122.320103,0
558,48.466343,-122.44128400000001,0
558,47.271728,-122.45978999999998,0
558,47.878306,-122.141791,0
558,47.565234999999994,-123.017215,2
558,48.88982,-121.94641000000001,2
558,47.307840999999996,-122.63371599999999,2
558,47.609390000000005,-117.38348300000001,2
558,48.937362,-122.791399,2
558,47.54238,-122.05072,0
558,48.06114,-122.1769,0
558,47.289093,-122.524498,0
558,48.619341999999996,-122.83890600000001,0
558,47.812201,-122.228748,2
558,47.661792,-122.36305300000001,0
558,46.501359,-120.22071000000001,2
558,47.984390000000005,-117.73171,0
558,46.502358,-120.21963799999999,2
558,47.646516,-122.37333400000001,2
558,47.045770000000005,-120.42345,2
558,47.63199,-122.20988999999999,0
558,47.260670000000005,-122.47816100000001,0
558,47.661955,-122.435938,2
558,45.629816999999996,-122.67515900000001,2
558,47.11331,-119.26874,2
558,47.62984,-120.68945,2
558,48.936417,-122.139526,2
558,48.93325,-122.72628,0
558,47.284564,-122.35643300000001,0
558,46.668535999999996,-120.527123,0
558,47.313016,-122.02218700000002,2
558,48.020556,-122.075998,0
558,47.58076,-117.96071,2
558,48.01993,-119.93777,2
558,45.624672,-122.23176000000001,0
558,48.415966,-122.276196,2
558,47.708690999999995,-122.511447,0
558,47.812201,-122.228748,2
558,47.84691,-120.0275,2
558,48.831564,-122.13301000000001,0
558,48.724921,-122.347222,2
558,47.518868,-122.339894,2
558,47.664562,-122.36546000000001,2
558,45.98977,-122.53663999999999,0
558,48.874359999999996,-122.433971,2
558,45.706684,-122.614116,0
558,47.26271,-122.49099,0
558,47.46255,-122.25598000000001,0
558,47.665881,-122.320365,0
558,47.528271999999994,-122.26468100000001,0
558,48.228405,-121.977746,2
558,47.422373,-122.14969099999999,0
558,47.62984,-120.68945,2
558,47.603788,-122.660156,0
558,47.78139,-117.55471000000001,2
558,48.933964,-122.55431999999999,2
558,47.452149,-122.352115,0
558,47.686143,-122.38326699999999,2
558,47.685229,-122.192949,2
558,47.4092,-122.188562,0
558,47.810179999999995,-119.97143,0
558,46.746464,-120.583795,0
558,47.675906,-122.40953700000001,2
558,48.936245,-122.795032,2
558,46.815293,-119.272993,0
558,47.298823,-117.97708899999999,0
558,47.620982,-122.044849,2
558,47.101748,-122.23159299999999,2
559,48.03273,-122.78528999999999,0
559,47.878892,-122.29220500000001,2
559,47.87887,-122.29220500000001,0
559,47.672049,-122.15403400000001,0
559,47.570166,-122.39993700000001,0
559,46.318871,-122.90886200000001,2
559,47.629509999999996,-122.36655,2
559,47.28566,-122.217146,2
559,47.784709,-122.238114,2
559,47.53073,-122.05420500000001,2
559,47.342723,-122.05831,0
559,47.608940999999994,-122.650351,2
559,47.504305,-122.182345,0
559,47.710685,-117.343423,2
559,47.402839,-122.32354099999999,2
559,47.699453000000005,-117.445226,0
559,47.443886,-122.34143300000001,0
559,47.289738,-122.187615,0
559,47.405679,-122.319073,2
559,47.424621,-123.20086200000001,2
559,47.440566,-122.115008,2
559,45.638819,-122.572503,2
559,47.794851,-117.565771,2
559,47.57755,-122.12739099999999,0
559,47.62984,-120.68945,0
559,47.840959999999995,-122.317687,2
559,47.503353000000004,-122.35024299999999,2
559,46.525281,-122.47931899999999,2
559,47.948421999999994,-122.086031,2
559,48.75235,-122.47122,2
559,47.332474,-118.67831699999999,0
559,47.378071000000006,-122.93366200000001,2
559,47.42798,-120.36017,0
559,48.761371999999994,-122.42069199999999,0
559,47.586929999999995,-119.39452,0
559,47.13196,-119.2771,0
559,47.283842,-122.10455300000001,0
559,47.074944,-120.03005800000001,0
559,47.733807,-122.15124499999999,2
559,47.196836,-122.181173,2
559,47.645564,-122.409998,2
559,46.953684,-122.83060800000001,0
559,47.681446,-122.168022,2
559,47.883075,-122.330345,0
559,47.400671,-122.21493899999999,0
559,47.659448,-122.21655,2
559,48.12137,-122.16040100000001,2
559,47.782117,-122.129733,0
559,47.727348,-122.30381100000001,2
559,46.719484,-117.18183700000002,0
559,47.593029,-122.63868300000001,2
559,48.13693,-122.51236000000002,0
559,48.459598,-122.846608,2
559,47.561985,-122.17696699999999,2
559,47.578559000000006,-122.083444,0
559,47.484653,-122.27069099999999,2
559,48.20288,-122.12875,0
559,47.561257,-122.387078,2
559,47.000909,-122.66778000000001,0
559,47.70276,-122.50793,2
559,48.936245,-122.795032,2
559,48.936245,-122.795032,2
559,47.649765,-122.35073899999999,2
559,47.40814,-122.31991000000001,2
559,47.645965000000004,-122.357125,0
559,47.712539,-118.94409399999999,2
559,46.612901,-120.42639199999999,0
559,45.65224,-122.53425700000001,0
559,47.872271000000005,-121.90274299999999,0
559,47.83985,-120.01451999999999,0
559,47.308614,-122.414073,2
559,47.698423999999996,-122.327123,0
559,47.230109999999996,-122.137652,0
559,46.989652,-122.46563700000002,2
559,47.69802,-122.385028,2
559,47.28614,-122.19096699999999,2
559,47.5854,-117.45341699999999,0
559,47.891222,-117.07528700000002,2
559,45.616814,-122.5997,2
559,47.64702,-122.21408999999998,2
559,48.03573,-122.7732,2
560,47.559768,-122.382121,2
560,47.429829999999995,-122.87746000000001,2
560,47.777218,-122.248755,2
560,46.01206,-122.3122,0
560,47.34653,-122.30682,0
560,47.961186,-122.24568899999998,2
560,48.512405,-122.626208,2
560,46.706047999999996,-120.481003,2
560,47.224796000000005,-122.552118,2
560,47.133757,-122.419471,2
560,47.599146000000005,-122.014982,0
560,47.640811,-122.671218,0
560,47.66941,-122.30396,2
560,47.625209999999996,-122.66836,2
560,47.745759,-121.91364899999999,0
560,47.474462,-122.578644,0
560,47.302628000000006,-122.438569,0
560,47.7403,-117.43878899999999,2
560,47.69331,-122.351453,0
560,47.62812,-122.72573799999999,0
560,47.14808,-122.1591,0
560,47.47532,-122.20487,0
560,47.61596,-122.50700400000001,2
560,47.16896,-122.40847,2
560,48.039640000000006,-123.361186,0
560,47.649274,-122.20595300000001,0
560,47.579578999999995,-122.124218,2
560,47.570217,-122.399951,2
560,48.023655,-122.07778700000001,2
560,46.177310999999996,-119.08680700000001,0
560,47.461118,-122.247547,2
560,46.82327,-119.17153,2
560,47.219153999999996,-123.10613000000001,0
560,47.616424,-122.507318,2
560,47.666334,-122.18316599999999,2
560,47.902033,-122.31769299999999,0
560,48.502406,-122.822474,0
560,47.662013,-122.34454699999999,0
560,47.19044,-122.29536999999999,0
560,48.408537,-122.927571,0
560,47.460384000000005,-122.344268,0
560,47.190234999999994,-122.23706200000001,2
560,47.931978,-122.05966699999999,0
560,47.724855,-117.452548,0
560,47.443598,-122.13378700000001,2
560,47.585879999999996,-122.388727,0
560,47.267459,-122.536725,0
560,47.693273,-122.31641100000002,2
560,47.72464,-117.06889,2
560,48.874309000000004,-122.43398700000002,0
560,47.73594,-122.64286499999999,2
560,48.872109,-122.31496899999999,2
560,47.347953000000004,-123.06761999999999,2
560,47.616657000000004,-122.50771200000001,2
560,45.96428,-122.3326,2
560,47.40992,-123.18673000000001,2
560,47.050621,-123.10965800000001,2
560,47.350623,-122.169626,2
560,47.050621,-123.10965800000001,0
560,48.753763,-122.459418,2
561,47.545171999999994,-121.88245400000001,2
561,47.817139000000005,-122.17303500000001,0
561,47.579303,-122.23745600000001,2
561,47.48141,-122.12025600000001,0
561,46.629061,-117.380677,2
561,48.752579,-121.61225,0
561,48.764435999999996,-122.515732,2
561,47.71075,-118.94500500000001,0
561,47.540169,-122.39716200000001,2
561,47.556403,-122.071584,0
561,47.70302,-122.36771200000001,0
561,47.744137,-117.51908999999999,2
561,47.68305,-122.2986,0
561,48.124546,-122.160312,0
561,48.98871,-122.77436000000002,2
561,48.005228,-122.20788799999998,0
561,47.411032,-122.214246,0
561,48.937231,-122.757626,2
561,47.049659999999996,-123.003809,2
561,47.755984999999995,-118.70598000000001,0
561,46.084264000000005,-118.31664099999999,0
561,47.334096,-122.835904,2
561,47.64075,-122.65494,2
561,47.696911,-122.314403,0
561,47.466701,-122.265988,2
561,47.30959,-119.5615,2
561,47.56963,-122.375339,0
561,47.647071000000004,-122.67816,2
561,47.85091,-121.676427,0
561,49.548004,-122.579098,0
561,47.539823,-121.888747,2
561,47.54468,-122.374105,0
561,47.401674,-122.329393,2
561,47.760315999999996,-122.22073799999998,2
561,47.597275,-122.310588,2
561,47.224152000000004,-122.975851,0
561,47.422318,-122.14971899999999,0
561,48.051842,-117.640075,0
561,47.638326,-122.170074,0
561,47.579303,-122.23745600000001,0
561,47.592897,-119.37845,0
561,48.770548,-122.494091,2
561,47.638455,-122.17000700000001,0
561,47.847609999999996,-122.313709,2
561,47.97659,-122.20596,0
561,48.932821999999994,-122.627778,0
561,46.272696999999994,-119.346772,2
561,47.820679999999996,-117.41108100000001,2
561,47.569431,-122.398486,0
561,47.651815,-122.229451,2
561,47.770956,-122.288526,0
561,47.343927,-122.15646399999999,0
561,47.639056,-122.555653,2
561,47.850856,-121.67646299999998,0
561,45.658211,-122.685296,0
562,47.353015,-122.26753899999999,2
562,47.362846000000005,-122.292119,2
562,47.248902,-122.52846000000001,2
562,48.703596999999995,-121.67109199999999,2
562,48.1212,-122.77263,0
562,47.060715,-122.877059,2
562,47.640059,-122.150326,0
562,48.074919,-122.15801,2
562,47.36053,-122.14168000000001,0
562,48.513616999999996,-121.69920400000001,0
562,46.563257,-120.40331699999999,0
562,47.191472999999995,-122.300933,0
562,47.693382,-122.65387199999999,0
562,47.42026,-122.31969,2
562,47.367002,-122.709309,0
562,47.143240000000006,-123.01841999999999,0
562,47.356094,-122.15548600000001,2
562,48.945696999999996,-122.783018,2
562,47.63225,-122.630197,0
562,47.36611,-122.75008000000001,0
562,45.597405,-122.52333300000001,0
562,47.54103,-122.63847,2
562,47.556321999999994,-122.07149299999999,0
562,47.41494,-120.30521999999999,0
562,48.3654,-119.57959,0
562,47.615512,-122.35344099999999,0
562,47.410579999999996,-122.83771000000002,2
562,48.608121999999995,-117.82160400000001,0
562,47.608488,-122.341675,0
562,48.277190000000004,-117.722145,0
562,45.641797,-122.66596399999999,0
562,47.721796000000005,-117.40333400000002,0
562,45.57229,-122.31633000000001,0
562,47.252190999999996,-122.21919299999999,2
562,47.570469,-121.95942,0
562,47.276952,-122.51633600000001,0
562,47.575761,-122.680365,0
562,47.235896000000004,-122.308553,2
562,47.884640999999995,-122.198424,0
562,47.378603999999996,-123.01408799999999,2
562,48.732923,-122.66390600000001,2
562,47.42098,-123.13082,0
562,47.757315000000006,-122.30868899999999,0
562,46.997744,-122.794923,2
562,47.76144,-122.20563,0
562,47.794327,-122.314796,0
562,47.972429999999996,-122.54856000000001,2
562,47.307162,-122.23447,0
562,47.835282,-121.650352,0
562,48.854659000000005,-122.276372,0
563,47.65726,-117.41228000000001,0
563,46.169802000000004,-119.30256899999999,0
563,47.7364,-120.41548999999999,2
563,47.05101,-120.59151999999999,0
563,48.46318,-121.16511000000001,2
563,48.254913,-122.655999,2
563,47.496596000000004,-122.322249,2
563,47.454342,-122.360615,2
563,47.60357,-122.32945,0
563,47.62984,-120.68945,0
563,47.104828999999995,-122.26836499999999,0
563,47.36356,-122.624672,2
563,47.727348,-122.63431100000001,0
563,47.21735,-122.44148600000001,0
563,47.265,-122.463,2
563,47.397192,-122.257392,0
563,47.637285,-122.37353999999999,2
563,47.730371999999996,-122.240152,2
563,47.480575,-122.34916499999999,0
563,48.500645,-122.216431,0
563,47.633542,-122.10943300000001,0
563,47.663036,-122.34183600000001,2
563,47.218034,-122.54051499999998,0
563,47.798660999999996,-122.374292,0
563,46.824013,-122.95759,2
563,47.560656,-122.289896,0
563,46.1992,-119.01561000000001,0
563,47.71732,-122.22735,0
563,47.60357,-122.32945,0
563,47.546391,-122.22271299999998,0
563,47.970791,-122.20446399999999,2
563,47.737035999999996,-122.22658999999999,0
563,47.457418,-122.278977,2
563,46.938521,-123.01509399999999,2
563,47.553551,-122.557506,2
563,47.530769,-122.358792,2
